glong	glat	vcmb
291.29356	34.12668	12812.00000
219.69037	80.14270	10375.00000
291.91491	31.60052	2317.00000
263.86552	73.05244	7308.00000
279.08079	62.23904	11571.00000
219.49321	80.17083	6876.00000
222.41908	80.07210	7530.00000
268.15556	71.11934	9842.00000
279.64141	61.59234	6244.00000
221.50676	80.09691	7054.00000
218.25746	80.24990	7036.00000
223.20362	80.05245	7080.00000
287.92309	45.80401	5594.00000
218.55842	80.22790	7484.00000
287.91459	45.89136	5522.00000
281.89711	58.55891	6242.00000
291.28698	34.58567	7474.00000
295.21262	15.91239	10460.00000
255.28423	76.04049	7044.00000
280.22656	61.07005	12573.00000
126.12087	40.05694	1858.00000
280.27101	61.10582	10804.00000
128.41936	47.12351	2334.00000
292.28876	30.62893	7051.00000
128.69865	47.87754	2429.00000
255.78154	75.99102	7216.00000
278.94244	62.76498	6531.00000
296.60868	8.24526	5862.00000
261.09963	74.36827	921.00000
263.97843	73.20614	2590.00000
157.62542	75.27211	6582.00000
223.37342	80.17419	6705.00000
142.74600	68.23039	13948.00000
290.57436	37.80215	7566.00000
214.54092	80.46060	13342.00000
131.35341	54.04193	3011.00000
197.39988	80.35979	3999.00000
150.09356	72.55945	11445.00000
222.02478	80.26865	6940.00000
126.64092	41.91582	1387.00000
271.73899	69.38284	8504.00000
293.37930	26.01707	6907.00000
158.83432	75.72084	7241.00000
282.15209	58.74458	7917.00000
293.52681	25.39194	4212.00000
151.00054	72.99079	1162.00000
295.33441	15.93200	10912.00000
197.66645	80.42008	4283.00000
179.26490	79.28267	7450.00000
296.32219	10.33314	7379.00000
162.12266	76.60623	6808.00000
127.92994	46.32151	2187.00000
146.97370	71.09776	11480.00000
197.49591	80.44514	4146.00000
184.66480	79.78014	7045.00000
162.90403	76.79461	10896.00000
162.54431	76.72742	6963.00000
142.75074	68.41286	7462.00000
223.43783	80.29529	6866.00000
151.07178	73.13361	7145.00000
292.43923	30.48588	2350.00000
146.76984	71.03562	11385.00000
291.30922	35.69846	10451.00000
126.40401	41.27978	13143.00000
146.72668	71.06319	11564.00000
295.58504	14.95220	11351.00000
238.43869	79.22569	7681.00000
290.83069	37.59825	11383.00000
257.01769	75.99728	7024.00000
292.76335	29.52629	2495.00000
280.45649	61.56031	6158.00000
216.05317	80.58665	2464.00000
154.72829	74.61535	6667.00000
140.58049	66.76626	8989.00000
264.94096	73.26544	2293.00000
250.76896	77.36488	2890.00000
254.75325	76.58695	7195.00000
290.64931	38.45997	2006.00000
232.75114	79.80491	7215.00000
254.66550	76.63023	6760.00000
267.80943	72.09197	8916.00000
156.23168	75.18544	1235.00000
134.32805	59.67296	8053.00000
223.26769	80.41543	2874.00000
163.76163	77.15313	7289.00000
132.94203	57.46237	2048.00000
129.55931	50.40937	9578.00000
142.38029	68.35742	9918.00000
147.87658	71.82092	1294.00000
295.66036	14.93692	10026.00000
221.64000	80.51227	7217.00000
158.50571	75.89354	6891.00000
248.34393	77.97527	13396.00000
132.60025	56.89288	13430.00000
280.38076	61.96777	6251.00000
247.93903	78.07906	7972.00000
281.04080	61.07719	10881.00000
263.22843	74.20073	7109.00000
157.01972	75.52109	6563.00000
149.37148	72.65067	7037.00000
147.40200	71.66734	6158.00000
266.28382	72.89525	2862.00000
219.71507	80.62658	7044.00000
291.08651	37.39957	13296.00000
163.75401	77.19529	598.00000
165.50600	77.60293	7003.00000
156.17263	75.29209	11360.00000
267.77981	72.32112	9077.00000
229.87830	80.16110	6892.00000
221.76278	80.58667	6275.00000
280.78591	61.71552	6521.00000
130.01814	51.79675	1466.00000
282.50122	59.23589	10463.00000
237.11551	79.57843	7063.00000
281.57926	60.63699	10802.00000
214.94347	80.79562	6821.00000
127.86113	46.21788	2206.00000
292.42460	31.95168	2485.00000
266.40570	73.06232	2031.00000
127.89289	46.36281	2184.00000
238.28068	79.50799	7322.00000
296.60376	10.00460	11804.00000
292.48146	31.94954	8471.00000
152.80495	74.24931	6821.00000
168.55162	78.27616	10666.00000
282.20623	59.90140	10617.00000
280.88281	61.78596	6404.00000
133.07003	58.01218	3215.00000
221.15582	80.68553	6872.00000
218.10672	80.78467	6710.00000
255.34980	76.82486	7508.00000
293.36633	28.05583	7125.00000
266.30935	73.23579	7135.00000
268.99821	71.88726	1620.00000
263.64142	74.31955	2797.00000
231.10148	80.20300	6990.00000
251.67510	77.64444	7781.00000
218.66639	80.80872	6562.00000
291.78861	35.28565	2208.00000
260.90146	75.30526	6651.00000
138.70026	65.58164	1082.00000
296.73297	9.52598	4905.00000
295.74612	15.43826	10816.00000
154.74912	75.04484	7026.00000
162.56049	77.19503	7121.00000
287.75335	49.01812	4647.00000
295.77205	15.37013	10223.00000
183.33027	80.08993	6998.00000
262.39334	74.82788	795.00000
280.93633	62.10771	6466.00000
280.04255	63.32406	6273.00000
126.45598	42.04442	1739.00000
157.63059	76.06150	7112.00000
178.37861	79.72920	7234.00000
255.76531	76.91534	7345.00000
285.32127	55.07703	8657.00000
154.63900	75.15244	7089.00000
247.83157	78.45987	2764.00000
129.05662	49.71928	6868.00000
130.24444	52.63534	2737.00000
280.17161	63.07919	1680.00000
292.87312	30.95626	2456.00000
251.96767	77.78152	7910.00000
164.83701	77.80659	7123.00000
148.89791	72.88779	7052.00000
155.33722	75.43591	11378.00000
137.13875	64.14982	9007.00000
155.03489	75.35902	11355.00000
198.04532	80.98746	8270.00000
133.14717	58.59291	5028.00000
132.61611	57.61046	3332.00000
229.75527	80.49644	2812.00000
279.66103	63.97620	1644.00000
269.18978	72.36576	4347.00000
128.55474	48.76525	2642.00000
207.30343	81.22092	4275.00000
283.52504	58.89867	12092.00000
141.70891	68.67994	1196.00000
260.86628	75.76546	7472.00000
131.20947	55.15759	12592.00000
281.13491	62.54060	6604.00000
293.20084	30.48474	2425.00000
264.09205	74.72233	7189.00000
284.89726	56.60953	5798.00000
248.99590	78.50949	2713.00000
267.63398	73.11586	2638.00000
282.48662	60.69253	10899.00000
195.84272	81.03625	7075.00000
177.22297	79.80191	7800.00000
222.37976	80.99697	2908.00000
256.86225	76.96599	7317.00000
133.88841	60.10936	9482.00000
285.72168	55.16140	9047.00000
272.81445	70.53671	9975.00000
292.24183	35.22894	13034.00000
259.23263	76.40731	8851.00000
262.98458	75.22861	1538.00000
274.40041	69.45533	10677.00000
135.56776	62.59362	9919.00000
296.91089	9.95329	4881.00000
199.57786	81.22092	4176.00000
263.26625	75.17322	7469.00000
256.46349	77.17649	7085.00000
263.62908	75.08561	7412.00000
168.19688	78.76044	10160.00000
154.66059	75.55781	7319.00000
269.43634	72.60172	7328.00000
284.02680	58.71961	11678.00000
271.41800	71.52794	4863.00000
276.44835	67.82003	2418.00000
260.87729	76.02187	7477.00000
294.91422	22.23096	2949.00000
287.05954	52.51248	5964.00000
293.53598	29.58007	8365.00000
272.95237	70.60864	10031.00000
151.25189	74.36216	7135.00000
288.86604	47.79607	4430.00000
135.91625	63.24055	9802.00000
156.91146	76.30468	7399.00000
284.09796	58.72724	11763.00000
141.56179	68.93416	7442.00000
168.24974	78.77016	6629.00000
277.07823	67.40346	2386.00000
267.80249	73.52581	2680.00000
129.17720	50.84250	13734.00000
181.13932	80.38580	9961.00000
222.87166	81.18571	7602.00000
264.77001	74.88115	6676.00000
261.65576	75.99920	7941.00000
296.21432	15.09172	5426.00000
167.91406	79.10129	7222.00000
262.15766	75.82650	8109.00000
294.02461	27.72063	5040.00000
155.07160	75.88886	11191.00000
268.80745	73.19870	8413.00000
276.67892	68.11926	2477.00000
199.26812	81.39654	4094.00000
265.28611	74.81851	7196.00000
243.21070	79.73071	7611.00000
295.44118	20.07728	6797.00000
157.66735	76.74700	7453.00000
137.39157	65.30804	9412.00000
194.96148	81.33436	4197.00000
273.16326	70.95841	1805.00000
268.49533	73.42618	2252.00000
126.22333	41.84959	2322.00000
295.81481	17.96353	2248.00000
262.47536	75.92746	7448.00000
281.40661	63.47038	7796.00000
246.86590	79.36080	7051.00000
269.69237	73.08537	1166.00000
266.13375	74.57791	2768.00000
268.93859	73.35677	2263.00000
294.14179	27.73153	2957.00000
126.31258	42.37971	1759.00000
178.12301	80.36380	7117.00000
166.02381	78.76542	6756.00000
294.85348	24.05016	907.00000
230.84039	81.04216	6997.00000
258.92942	77.09729	6316.00000
283.13559	61.35745	6626.00000
134.93486	62.49333	1091.00000
290.53861	44.00432	13748.00000
266.03967	74.85554	8200.00000
288.90112	49.26651	4647.00000
190.30638	81.26945	12544.00000
276.86351	68.40441	2437.00000
277.71541	67.74497	2769.00000
257.91929	77.36821	2642.00000
189.57824	81.24144	13149.00000
283.66354	60.63913	7795.00000
293.89414	29.70069	8420.00000
177.43451	80.35291	6595.00000
128.86943	50.60150	170.00000
167.41396	79.06805	9916.00000
230.34503	81.15983	7102.00000
133.41932	60.35568	9464.00000
136.64019	64.82647	4130.00000
177.36952	80.38383	6858.00000
268.48891	73.87325	1634.00000
147.41297	73.26052	7150.00000
201.78888	81.72885	4234.00000
282.76859	62.24658	6482.00000
229.71353	81.23940	6568.00000
232.45991	81.08729	6944.00000
257.24434	77.70911	9055.00000
202.43884	81.76120	7961.00000
284.81313	59.12381	7910.00000
288.76897	50.27585	5726.00000
271.61540	72.45140	1698.00000
274.71443	70.51680	1628.00000
278.96594	66.94946	2424.00000
271.20732	72.66217	2447.00000
279.05261	66.82485	2411.00000
269.72891	73.54696	6231.00000
285.44264	58.13455	10479.00000
270.83425	73.10836	6159.00000
161.91261	78.26134	1198.00000
294.53006	27.41096	3228.00000
271.89346	72.50128	1712.00000
203.38605	82.00232	6969.00000
294.57635	26.76607	2993.00000
136.83984	65.45221	9094.00000
166.78974	79.21493	9773.00000
285.57286	58.20403	5563.00000
125.90769	41.30513	1604.00000
293.18920	34.52510	7800.00000
269.87526	73.68569	6194.00000
280.39218	65.83879	12979.00000
232.16804	81.24941	6977.00000
266.32173	75.19864	1478.00000
267.49966	74.75409	1322.00000
270.02843	73.53455	2416.00000
295.63790	21.23978	2296.00000
260.24623	77.24173	7804.00000
136.23281	64.83759	650.00000
294.64016	27.23173	3236.00000
254.50454	78.61119	6536.00000
211.72559	82.02685	7910.00000
212.61403	81.96794	7769.00000
231.47641	81.34709	7222.00000
265.95721	75.46760	8250.00000
279.40001	66.96742	2358.00000
295.18261	24.18559	3474.00000
135.75923	64.31178	4201.00000
144.61155	72.15193	779.00000
243.98963	80.27740	7024.00000
269.37120	74.10774	2515.00000
140.19904	69.19075	1272.00000
197.58717	81.88183	8245.00000
294.06234	30.69000	2712.00000
203.33312	81.99615	6855.00000
130.21634	54.72989	6203.00000
232.23802	81.33468	7003.00000
133.72161	61.51675	5890.00000
287.71616	54.02125	9653.00000
277.07236	69.33870	2926.00000
294.78147	26.67377	3248.00000
296.22318	17.94972	2285.00000
234.74262	81.23595	6736.00000
135.51692	64.12292	3643.00000
283.75099	61.94089	6657.00000
133.76034	61.66633	5518.00000
295.27204	24.24931	3456.00000
214.28247	82.06901	7956.00000
133.72050	61.66631	5494.00000
268.83933	74.49361	1011.00000
268.07105	74.84754	1738.00000
274.16325	71.55012	2313.00000
281.81126	64.71287	6131.00000
208.62025	82.11882	7951.00000
149.24688	74.69292	6094.00000
128.53385	50.51028	1421.00000
131.18797	57.04897	4544.00000
260.68980	77.39604	7925.00000
268.63660	74.65307	7930.00000
273.18082	72.33173	8376.00000
191.37133	81.77161	11249.00000
130.93777	56.60908	13187.00000
254.60055	78.86239	13557.00000
203.59645	82.12210	8402.00000
285.91961	58.39476	13967.00000
277.32795	69.47428	1205.00000
280.77545	65.98670	2534.00000
199.01860	82.05779	8120.00000
258.22395	78.10870	9277.00000
260.08671	77.63827	9206.00000
293.27301	35.55423	7011.00000
274.43112	71.70747	6625.00000
266.67464	75.60364	11060.00000
130.67892	56.23619	13088.00000
273.52579	72.18928	2948.00000
278.06892	68.96218	2714.00000
277.82336	69.06605	2578.00000
269.32445	74.55571	8014.00000
268.37808	74.97231	8225.00000
170.77385	80.17779	6944.00000
191.52882	81.87373	4175.00000
261.29023	77.44859	10613.00000
170.44460	80.13215	6808.00000
287.02292	56.68673	3049.00000
284.91949	60.69197	12364.00000
289.73914	49.65073	5538.00000
170.20219	80.12201	7030.00000
268.98555	74.81128	7374.00000
279.15321	68.08193	3918.00000
278.96624	68.27650	2645.00000
271.15724	73.71226	351.00000
289.41674	50.42408	1515.00000
139.12035	68.58655	7460.00000
139.10255	68.56912	7623.00000
151.63885	75.94845	7149.00000
233.18584	81.59695	7492.00000
128.53903	50.91999	2735.00000
277.81809	69.53045	11556.00000
293.35993	36.02062	12225.00000
129.38010	53.28427	2881.00000
272.72814	73.08112	2329.00000
278.06919	69.23151	2926.00000
270.39541	74.27514	163.00000
268.64943	75.03542	1590.00000
188.40785	81.78758	4126.00000
137.04106	66.68478	10843.00000
276.68152	70.50460	1588.00000
295.40130	24.89765	2407.00000
283.10174	64.13133	6922.00000
141.75416	71.05527	758.00000
289.23656	52.01290	2321.00000
139.45547	69.19630	7163.00000
139.75138	69.43514	7251.00000
295.49769	25.05225	2398.00000
277.99354	69.74340	1737.00000
273.48751	72.83520	1761.00000
270.59106	74.43312	1717.00000
279.87362	68.03731	2632.00000
261.56932	77.69927	1266.00000
126.94827	46.05985	2118.00000
125.35130	39.68946	6693.00000
127.88545	49.24139	6898.00000
202.80508	82.45785	2833.00000
277.81684	70.02616	4630.00000
271.44104	74.15230	7709.00000
219.33776	82.40251	7920.00000
271.82071	73.97120	13181.00000
264.24478	76.98494	7013.00000
262.55113	77.59798	9332.00000
133.36953	62.00677	13820.00000
285.38189	61.06596	9224.00000
146.68922	74.25547	11917.00000
280.87919	67.29565	7373.00000
135.09485	64.62502	9298.00000
279.60916	68.61661	4254.00000
295.33526	26.69688	5705.00000
271.92233	73.99252	1962.00000
281.94552	65.96958	2410.00000
279.69526	68.53437	4053.00000
292.51723	41.34211	10054.00000
266.50628	76.41756	7182.00000
275.55955	71.97392	7429.00000
229.12887	82.12706	7093.00000
280.76704	67.56683	5867.00000
291.98330	43.68631	8671.00000
141.91778	71.48125	11690.00000
294.34411	32.68197	9546.00000
142.19055	71.69163	7576.00000
254.30581	79.59128	9025.00000
274.84532	72.51759	8288.00000
276.36265	71.49252	6274.00000
279.37660	68.99776	4295.00000
190.68113	82.27007	4141.00000
132.69448	61.19741	13233.00000
268.82867	75.71374	13433.00000
160.47422	78.98279	10721.00000
266.21301	76.71298	7110.00000
281.25991	67.32641	2624.00000
280.73955	67.84593	2415.00000
274.53594	72.90503	8052.00000
272.90356	73.86497	7928.00000
261.05758	78.30882	9784.00000
266.21286	76.76347	7322.00000
274.77510	72.78872	8255.00000
274.82132	72.79187	11969.00000
128.21714	50.89296	2637.00000
141.15612	71.17215	11714.00000
193.65847	82.45804	8274.00000
281.52225	67.16651	1857.00000
281.42540	67.28411	2913.00000
280.57070	68.14470	2342.00000
262.48051	77.93415	993.00000
273.87520	73.47884	6732.00000
177.94736	81.54413	8280.00000
283.64755	64.66046	7063.00000
273.15647	73.87290	8059.00000
233.04333	82.11717	7648.00000
249.40361	80.58924	9057.00000
278.49488	70.27570	4742.00000
273.13857	73.85328	6419.00000
142.54275	72.25782	7417.00000
281.23303	67.67735	5934.00000
292.63372	42.14101	5912.00000
282.37493	66.35182	2318.00000
178.02064	81.60529	7823.00000
209.72725	82.80742	7263.00000
138.44162	69.05402	477.00000
257.91016	79.20487	7649.00000
273.43164	73.87915	2515.00000
271.41653	74.83497	747.00000
281.71745	67.25643	3035.00000
281.70071	67.26783	1567.00000
293.12216	40.13960	4345.00000
136.40077	66.92129	3846.00000
243.90470	81.31319	6989.00000
274.86531	73.11465	7998.00000
274.84971	73.11032	8112.00000
220.56572	82.70384	7018.00000
286.13006	61.18402	6689.00000
268.80773	76.08954	2309.00000
281.21528	67.88397	3166.00000
281.82885	67.34392	2373.00000
281.32517	67.80554	1000.00000
281.72174	67.45208	1847.00000
281.56320	67.63045	2128.00000
279.92279	69.29696	2816.00000
281.31137	67.81769	2587.00000
281.70466	67.41326	3404.00000
274.51274	73.37985	8227.00000
197.47877	82.78932	7779.00000
197.78981	82.79726	8028.00000
198.26494	82.81022	7909.00000
135.90766	66.50115	4288.00000
278.40836	70.75202	7756.00000
131.64458	59.84897	4915.00000
281.46329	67.75932	2209.00000
281.91478	67.40996	2851.00000
281.47740	67.80340	1888.00000
264.55889	77.65123	1238.00000
201.62100	82.81262	2821.00000
294.07322	36.17798	3605.00000
200.08899	82.83921	8585.00000
282.29404	66.98577	11989.00000
286.31702	61.09146	9297.00000
290.84328	49.89989	4521.00000
197.17181	82.79086	7928.00000
278.83554	70.52261	6211.00000
133.60483	63.40673	3569.00000
286.37077	61.08781	9512.00000
263.91140	77.96537	13674.00000
286.45710	60.98036	12219.00000
269.59828	75.93102	1518.00000
282.33227	67.05262	2702.00000
282.48974	66.89090	2352.00000
282.23513	67.12621	1878.00000
284.69386	63.82117	2550.00000
186.22710	82.35886	8726.00000
293.20767	40.69238	10169.00000
281.07372	68.51332	7535.00000
293.20711	40.71202	10257.00000
187.01482	82.42902	9447.00000
199.52616	82.89414	2857.00000
281.91122	67.58708	2413.00000
281.95097	67.57274	1792.00000
285.00132	63.54137	2342.00000
289.11671	55.16606	8348.00000
295.62776	27.75959	3188.00000
292.32617	44.83130	1734.00000
204.17933	82.99926	8594.00000
131.79845	60.42136	10329.00000
131.96629	60.75875	10405.00000
279.61165	70.04417	7708.00000
125.54513	41.47149	1470.00000
279.67051	70.09121	7696.00000
282.06211	67.60190	2463.00000
278.76217	70.85643	2122.00000
282.55447	67.03699	2791.00000
294.60020	34.31180	8117.00000
264.94295	77.85090	9474.00000
125.85329	42.91864	9512.00000
166.83704	80.63241	6738.00000
274.29530	73.97683	7560.00000
139.12395	70.22755	950.00000
296.53340	22.09344	3467.00000
223.89496	82.87351	7154.00000
279.88556	69.99958	4768.00000
281.62852	68.19349	2790.00000
136.98055	68.13221	1010.00000
278.79379	70.94394	2210.00000
282.21747	67.61242	2437.00000
149.08154	76.27176	7141.00000
290.94532	50.48191	4722.00000
279.02004	70.84300	7882.00000
180.21230	82.12353	7003.00000
278.10485	71.60932	9850.00000
276.72007	72.61929	13248.00000
163.16315	80.14287	9978.00000
282.63379	67.21354	1277.00000
281.51496	68.48097	2898.00000
273.43940	74.59179	2427.00000
282.75427	67.03270	3068.00000
286.06973	62.21698	1246.00000
133.81491	64.21406	8663.00000
278.61312	71.25224	6222.00000
289.44951	55.13292	9538.00000
182.56443	82.32316	1376.00000
138.57263	69.92744	7198.00000
291.03116	50.51740	8023.00000
128.79961	53.67500	4214.00000
193.00111	82.87812	920.00000
274.55329	74.03292	1510.00000
271.61539	75.60145	921.00000
272.93064	74.93896	1125.00000
284.61645	64.73601	2728.00000
285.94308	62.63702	2465.00000
291.67062	48.39424	4677.00000
137.03225	68.45506	966.00000
204.66728	83.21326	7740.00000
277.46711	72.35451	6234.00000
225.14374	82.94349	7505.00000
230.95966	82.71343	7646.00000
296.54869	22.95733	2543.00000
150.51201	77.01655	846.00000
281.92847	68.33753	2565.00000
265.09534	78.04459	1736.00000
282.35154	67.98516	1149.00000
282.82708	67.30817	2482.00000
129.42857	55.65667	6214.00000
147.25755	75.76877	6931.00000
288.14274	58.95422	11719.00000
298.26784	10.01118	4534.00000
202.39644	83.21684	8766.00000
292.86332	44.34095	8219.00000
280.05475	70.48051	1896.00000
275.11753	73.93096	999.00000
286.35280	62.44380	2488.00000
134.88065	66.18898	8999.00000
287.15727	61.07852	12170.00000
170.57046	81.41395	7156.00000
294.97539	33.80996	6725.00000
130.58758	58.59238	2979.00000
279.48734	71.11322	6708.00000
124.08809	34.38623	8956.00000
282.38328	68.33852	4397.00000
